,SPY,QQQ,IWM,EFA,EEM,IEF,TLT,LQD,HYG,GLD,DBC,VNQ,Cash
2022-03-11,0.027706108078564284,0.07232212163507938,0.06665822342038155,0.03188855992630124,0.03729043724015355,0.054750877805054186,0.02815361478133127,0.027775078220292924,0.06786098033189773,0.08710189982631941,0.10396588835865259,0.06897222772240638,0.3255539536476135
2022-03-14,0.027602408092934638,0.07317932453006507,0.06703714560717344,0.03087323633953929,0.03648730106651783,0.05421965122222901,0.0281539267860353,0.027419920393731444,0.06823815926909446,0.08479794634927398,0.10321539212018252,0.07093734629452228,0.32783825397491456
2022-03-15,0.023122297821100802,0.05890011694282293,0.05530611760914326,0.026046984177082778,0.029709962755441667,0.04428457254543901,0.023603331309277564,0.022122373781166972,0.05609306916594505,0.06774290091324549,0.08026131065562367,0.060954717174172404,0.4518522500991821
2022-03-16,0.024453271216043505,0.05933469198644161,0.057266921550035474,0.027349899895489214,0.030324283987283707,0.04463675934821367,0.02454761918634176,0.021389043296221644,0.05608445331454277,0.06412867216331275,0.07378273010253907,0.06531018763780594,0.45139148235321047
2022-03-17,0.025446407377967262,0.05960004236549139,0.058132025972008707,0.028620685823261736,0.03289742302149534,0.04379437007009983,0.02504590022144839,0.020182312023825942,0.054918741807341576,0.0624539380401405,0.06787171885371208,0.0689895924180746,0.45204684138298035
2022-03-18,0.026459194202834622,0.059124146960675715,0.05892074126750231,0.029462362080812453,0.03236610190942883,0.042754690535366534,0.025869819929357617,0.0192242311546579,0.0536396648734808,0.06111182611196142,0.06682143546640873,0.0721983227878809,0.4520474672317505
2022-03-21,0.027870613672348554,0.05944222267717123,0.05999209452420473,0.030695494264364243,0.03275129236280918,0.04200573172420263,0.026197936746757477,0.018552891782019288,0.05295784138143063,0.058893308502605636,0.0634788304567337,0.07467556484043598,0.4524861514568329
2022-03-22,0.02965544156904798,0.05766275431960821,0.05979758873581886,0.031405269727110864,0.03205983741208911,0.04063195735216141,0.027304685476701708,0.019027914863545447,0.05257933922111988,0.05794789979428838,0.06288940533995628,0.07595481649041176,0.45308308601379393
2022-03-23,0.031560759161948226,0.05750537347048521,0.060833556950092314,0.03241269709542394,0.03235184978693724,0.0391952769830823,0.028120053478050976,0.018908245326019823,0.05147995874285698,0.05643760676219785,0.06038558315485716,0.07760988734662533,0.453199166059494
2022-03-24,0.03184259765439492,0.05862089321017265,0.06154753677546978,0.03252906277775765,0.03267187224701047,0.038830789364874364,0.027498391503468157,0.01823800663696602,0.0512343056499958,0.056658865890521784,0.06170948278158903,0.07829828578978777,0.450319892168045
2022-03-25,0.03277661705251376,0.05910187512636185,0.062245924025774,0.033017181884497405,0.032815516274422404,0.03783173598349095,0.026972446672152726,0.01755680172936991,0.050366739928722384,0.05668724664872364,0.059533508215099576,0.07960805650800466,0.45148634910583496
2022-03-28,0.03393038114554656,0.05774734169244766,0.06223837062716484,0.03345778891816735,0.03240282842889428,0.037052884511649606,0.027028182975482196,0.01858890987932682,0.05017763562500477,0.05650332608021724,0.059122178610414265,0.08065268024802208,0.4510974884033203
2022-03-29,0.036212697876908354,0.05887750796973705,0.06511821374297141,0.034784479346126315,0.033276422042399646,0.03761573303490877,0.02726343001704663,0.01895161173888482,0.05083390027284622,0.05511805558410767,0.05643833074718714,0.08436398897320033,0.44114564061164857
2022-03-30,0.036884403108342664,0.05755490884184837,0.06451524794101715,0.03482422484084964,0.032864822819828984,0.036321016028523445,0.0265483564697206,0.01806341134943068,0.04865371994674206,0.054023051109873245,0.053975018206983805,0.08367497324943543,0.45209684371948244
2022-03-31,0.03760091122749145,0.058616744726896285,0.06393415816128253,0.03546500951051712,0.03324020830914378,0.036422991938889024,0.02645089803263545,0.017686985834734513,0.04843408241868019,0.05421103888544572,0.05429914314299822,0.08315393645316363,0.4504838943481445
2022-04-01,0.03690574645042943,0.06007286384701729,0.06441456228494644,0.03509840397164225,0.033437519799917936,0.03693864271044731,0.026004111394286156,0.016914986132178456,0.04880264736711979,0.055314419771252156,0.053187919314950705,0.0826736656948924,0.45023452639579775
2022-04-04,0.03663427029459854,0.06044844910502434,0.06464021876454354,0.03510155882686376,0.03401261251419783,0.03688959963619709,0.026275085110682994,0.0165281459572725,0.04883302003145218,0.05507037154276908,0.05235292436555028,0.08245604913681745,0.45075767040252684
2022-04-05,0.0368222780423821,0.06063587628304958,0.06483686566352845,0.03535640724003315,0.034730222448706626,0.0371316023170948,0.026971140829846262,0.01631189902545884,0.048778987303376195,0.055516047409993344,0.052151184901595114,0.08107642531394958,0.44968104362487793
2022-04-06,0.03613226435008983,0.06017042510211468,0.06337446495890617,0.035215110052376986,0.03459889008663595,0.036998005025088786,0.027506665501277894,0.01624823370948434,0.04913080856204033,0.05581117233558075,0.05264114663004875,0.08138926029205322,0.45078353881835936
2022-04-07,0.03495892655955686,0.06041745245456696,0.06205735541880131,0.034525429178029296,0.03416509162634611,0.03685822989791632,0.027478422597050668,0.016592204984044658,0.049441222101449966,0.05694238430080194,0.052774646785110235,0.0829260865226388,0.45086254477500914
2022-04-08,0.03486433068173937,0.06050343401730061,0.0612825021147728,0.03474927507340908,0.03369908309541643,0.03671395555138588,0.027711737935896964,0.0171161453879904,0.0493445124477148,0.058082021384619154,0.05360019085928798,0.08121074307709933,0.4511220693588257
2022-04-11,0.03474421029750374,0.060673068091273305,0.059645287692546844,0.035249731130898,0.03342991266399622,0.03619682472199202,0.02777425650274381,0.017966407409403473,0.04912648722529411,0.058753440892822265,0.054636075906455514,0.08069751560688018,0.4511067748069763
2022-04-12,0.03340914589643944,0.06044615842401981,0.05886972285807133,0.03540082154795528,0.03302944493480027,0.03592217806726694,0.027720117277931423,0.01849809048580937,0.04908241741359234,0.06067084928636905,0.05520569970831275,0.07937860544770955,0.4523667335510254
2022-04-13,0.03255994372739224,0.060602796450257304,0.0598898321390152,0.03511458467692137,0.03261683234013617,0.03571007046848536,0.02807380009908229,0.01898644967004657,0.04867924060672522,0.062276925518771266,0.05619017295539379,0.07882091589272022,0.45047842264175414
2022-04-14,0.03213102500194509,0.059428241848945615,0.06044244728982449,0.03539830530062318,0.03251440632157028,0.03511215168982744,0.02843618594342843,0.018736442434601486,0.04713553097099066,0.06377572305238263,0.056191188748925924,0.07841835599392652,0.45227997899055483
2022-04-18,0.030506257150045714,0.05888546407222748,0.05953964106738567,0.03610447361133993,0.03189178877510131,0.034530687518417834,0.028611090849153697,0.019221822416875513,0.04668334182351828,0.06518619394161806,0.0578860277775675,0.07814780175685883,0.4528054237365723
