,X-GAT-DRL (Hybrid),X-GAT-DRL (GRU),X-GAT-DRL (LSTM),1/N,GMV,HMM-GMV,GLASSO-GAT,TC-MAC,JM-MPC
2019-01-02,-0.00038242512529424534,-0.00030920455741914414,-0.00031822357075568736,0.00011112849279898797,0.0006862865181117126,0.0009506997965167983,-0.0004310495661433968,0.0005808230134979751,0.00016897065698454387
2019-01-03,-0.0025759711886927006,-0.002186159917574066,-0.002438533019993638,-0.0047671258266268075,0.0018601462531618123,0.00244423503542713,-0.005812361227837925,-0.004575745810783588,-0.004544819505360978
2019-01-04,0.00883469720655111,0.007628557261148727,0.008218995359772921,0.015722740460647998,0.0006351398250159369,-0.00046660280593788115,0.018640683857809287,0.01591657318273014,0.014732944792227576
2019-01-07,0.003292512630681519,0.002785431771367049,0.0030589182480976595,0.0056506316468857825,0.001033778044516179,-7.934626289600802e-05,0.006200695470501825,0.005138647792700644,0.005412886050177582
2019-01-08,0.003712022522074444,0.0029869277102206847,0.0033580020268732416,0.006273026582247474,0.0007270809793263276,-2.8499303958691583e-05,0.007485764878918494,0.005196152965339244,0.006022237719661759
2019-01-09,0.003532991512545996,0.0032683213587664985,0.003660164428437016,0.006550538795926893,0.0018754266501006904,0.0019479524384186432,0.005956094392195534,0.005171809877991105,0.006292590713167103
2019-01-10,0.0011851424838253207,0.0005957720243181333,0.0008467807117606873,0.00183664206110125,-0.001034364772305288,-0.00024321396584643518,0.0016524135895375346,0.001038993359477232,0.0018054334315668126
2019-01-11,-0.00041456429096209786,-6.582064957548856e-05,-0.00027008366376579375,-0.0006611810209806125,0.0006271980744261199,0.0012981286556882612,-0.000355012691646128,-0.00036834185455167866,-0.0006706278226450254
2019-01-14,-0.0026544798335896864,-0.0023120630607795165,-0.002605420482194155,-0.004800535009962969,-0.001333259544835019,-0.001744489786308418,-0.004037425414607003,-0.00438074581979749,-0.004619831314066666
2019-01-15,0.003511975547148193,0.002585825062138133,0.003043374757723208,0.005539930941597522,0.0006764977027292159,0.0014561388938103608,0.003920877777987051,0.005154236341346994,0.005358973796252128
