,X-GAT-DRL (Hybrid),X-GAT-DRL (GRU),X-GAT-DRL (LSTM),1/N,GMV,HMM-GMV,GLASSO-GAT,TC-MAC,JM-MPC
2025-09-29,0.0,0.0,0.0,0.0,0.0,-0.0021678755128915483,-0.00010910099566507903,0.0,0.0
2025-09-30,0.0,0.0,0.0,0.0,0.0,-0.002562052167994766,0.0,0.0,0.0
2025-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-02,-7.777703660283297e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-03,0.0,0.0,0.0,0.0,0.0,-0.0011756913056757412,0.0,0.0,0.0
2025-10-06,0.0,0.0,0.0,0.0,0.0,-0.0020239154354291244,0.0,0.0,0.0
2025-10-07,-0.0005598433641595957,-0.0014058520681791142,-0.001978450737959103,-0.001806680675900063,0.0,-0.0011695234835532586,-0.001699582070422423,-0.001818615946589941,-0.002394893316640556
2025-10-08,0.0,0.0,0.0,0.0,0.0,-0.00013399639401767693,0.0,0.0,0.0
2025-10-09,-0.005327201824964378,-0.004244556155054258,-0.0039839776810172145,-0.005716777405751383,-0.002173907120532559,-0.0022568733796989315,-0.004806784520962282,-0.005172641565033054,-0.006073616301882079
2025-10-10,-0.01328068382777059,-0.015151626913318506,-0.017385228261362462,-0.018284539779797715,-0.001422259244865498,-0.005543311523585448,-0.014731648807950859,-0.01921048095166611,-0.021955505416868415
2025-10-13,-0.0028666076522364525,-0.004918595320836827,-0.007034958892073728,-0.005659345336358035,0.0,-5.357240013237341e-05,-0.002154468675300114,-0.006002622250080414,-0.007178245977656927
2025-10-14,-0.0013984606758429274,-0.004485716250475447,-0.006783416768459283,-0.004145683999349448,0.0,0.0,-0.0007663538368724021,-0.0046580870879990854,-0.006274743639145708
2025-10-15,0.0,0.0,-0.0022539134715097164,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-16,0.0,0.0,-0.003219842224333802,0.0,0.0,0.0,-0.0007218953225847091,-1.4259830545704233e-05,0.0
2025-10-17,-0.0020058440045575,-0.0004890213490454931,-0.0027588868535243227,-0.0007235625407661095,-0.0013786842189154047,0.0,-0.0006466157454844135,-0.0006577135208989393,-0.0008823153602207645
2025-10-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-21,-0.011405151134048053,-0.006016150210747528,-0.003769955265012226,-0.00795398430876415,-0.004195291982826754,0.0,-0.007478353211779143,-0.007267560940319662,-0.011062543560189653
2025-10-22,-0.012111955518373962,-0.006999746580469535,-0.004558864837165388,-0.008870874442487686,-0.00371845719038455,-0.00028864343138512716,-0.008349196316367546,-0.008323379064030134,-0.013249328109696812
2025-10-23,-0.007692866732736836,-0.003958956606906039,-0.000881245428095756,-0.004610381502090144,-0.003357511441902661,0.0,-0.004926707240471617,-0.0045803230639587245,-0.007878104956586696
2025-10-24,-0.004871268327151568,-0.0008892245744946958,0.0,-0.0008821673796923779,-0.002641582522027286,0.0,-0.0014364079652787742,-0.001113814548694303,-0.003478619420707485
2025-10-27,-0.005334094524563127,0.0,0.0,0.0,-0.003325059201561009,0.0,0.0,0.0,-0.0006049909966782119
2025-10-28,-0.007979857924360512,-0.0012340128107350967,-0.001985468778752719,-0.0024355673620882756,-0.0036141080094889144,0.0,-0.0018180776602692017,-0.0024030101761252087,-0.0021711984439010124
2025-10-29,-0.011094703827536967,-0.00466643328980354,-0.0057004617347098385,-0.006843921839081668,-0.005865301859905192,-0.003951950372047097,-0.005860499495525584,-0.006877071704911253,-0.004922793524990254
2025-10-30,-0.011729623985903048,-0.007563403386487311,-0.009471760859507516,-0.010056801364976664,-0.006278919289832818,-0.008445266006113172,-0.00927910659202491,-0.010183908545166931,-0.00857140606322615
2025-10-31,-0.010754569327612207,-0.006946155609495186,-0.008079082352141276,-0.009503604817729716,-0.006714000574699175,-0.008498052920308807,-0.008597890945974185,-0.009486330177697289,-0.00752103227877976
2025-11-03,-0.00978184551266248,-0.006271706170882352,-0.007230809039374342,-0.008748400174756199,-0.006799974752269566,-0.009239286858989004,-0.00818098683606272,-0.008971235939450484,-0.006036009451182323
2025-11-04,-0.01779782070253333,-0.012424083913468498,-0.013366602976274233,-0.016668382220887512,-0.008456110302177078,-0.011266760947512,-0.015581946228072852,-0.016427615192916578,-0.01672549190574313
2025-11-05,-0.014358105928599985,-0.010964455263676731,-0.011871836237981936,-0.014090429007274974,-0.009250175583501608,-0.013339995912858726,-0.012582274491943601,-0.01328733207581656,-0.012443339064594938
2025-11-06,-0.018425084542069814,-0.013827144999159713,-0.015370251451318762,-0.01752247642416227,-0.007968855094707128,-0.012221307146870641,-0.016564909556374685,-0.016703828454186276,-0.018511289293074662
2025-11-07,-0.016076388515255058,-0.012557338068771573,-0.013774965429680153,-0.015490398020345686,-0.0077053752620596105,-0.012546235030048702,-0.014113182802195645,-0.014632792734215472,-0.016647878570618002
2025-11-10,-0.006145854707273024,-0.004936836793528965,-0.006865743939624913,-0.0059872797561476565,-0.004431169452082662,-0.008661759712901396,-0.00472740830260332,-0.0058109890382800344,-0.004083514088984552
2025-11-11,-0.003471368715411205,-0.0023606347840503528,-0.004082870290286311,-0.0024070946514523905,-0.0026502071317758835,-0.006002062875356873,-0.0017087566699467427,-0.0028109163870526643,-0.0012977734629705528
2025-11-12,-0.0027615185842375656,-0.0024840767301218536,-0.005646741986077175,-0.002415419778865613,-0.0019171197974781062,-0.006941903493255852,-0.0022292749158959735,-0.002903805952542804,-0.0004166087609086544
2025-11-13,-0.012552072060307728,-0.011408804562628383,-0.014811727942427577,-0.013492228315057475,-0.005261947030031355,-0.013735218315764186,-0.013015127943057925,-0.013227693695284759,-0.012864766859011056
2025-11-14,-0.014936198282206936,-0.012699011572018915,-0.015019779785617415,-0.015334331448648708,-0.007291880632017356,-0.015120292194206852,-0.014289270933680154,-0.014492430193632999,-0.015121295120397615
2025-11-17,-0.021060989083185655,-0.017469393614422457,-0.019848269910933136,-0.021982698624312014,-0.008165505943641183,-0.016412218892189245,-0.020658931208713094,-0.02137906322987948,-0.02297183471306674
2025-11-18,-0.021121094704318777,-0.018746852922986612,-0.020862838894030067,-0.02311681996665893,-0.007490292342905991,-0.016972455394897112,-0.022711942832448373,-0.023072339665587194,-0.025232302199187373
2025-11-19,-0.02149123570840228,-0.019418669396105814,-0.022296443179348424,-0.024358522704844066,-0.00776341580880846,-0.017062492017889785,-0.023712576611561564,-0.024040718907129333,-0.02535217156078906
2025-11-20,-0.02830690865320129,-0.025765611364606866,-0.02891340148883681,-0.03184406107614479,-0.008237038792531237,-0.01942170690642575,-0.03167414331916363,-0.03181914695105004,-0.03509559788378447
