,SPY,QQQ,IWM,EFA,EEM,IEF,TLT,LQD,HYG,GLD,DBC,VNQ,Cash
2021-04-29,0.04244235248981028,0.12478970736265182,0.09044927284121514,0.042537135817110536,0.021901073566495198,0.03178493094079258,0.06076326670781782,0.08931556254694276,0.044391455501317977,0.11712775826454162,0.08608549535274505,0.04639452388510108,0.2020174890756607
2021-04-30,0.0425251274398164,0.12588098496198655,0.09182444587349892,0.04246308039873838,0.021189555067632426,0.03155041408583124,0.061917834304767896,0.09182915290275559,0.044335207901895046,0.11725209653377533,0.08621133454144,0.04561118194833398,0.197409588098526
2021-05-03,0.043724504262313245,0.1274034082889557,0.09320638924837113,0.04459060560911894,0.020619434107288014,0.030182059617287392,0.05911774497993747,0.08908596667345314,0.042816629819571975,0.11426597535610199,0.08751629702746869,0.04526692358776927,0.2022040754556656
2021-05-04,0.04277105453778489,0.12852105051279067,0.09249953106045723,0.04486690778285265,0.020513056182409527,0.029731289787664393,0.05863207718033436,0.08945775805684572,0.04202708303928375,0.11525990962982177,0.08904213160276413,0.04472891101613641,0.20194925665855407
2021-05-05,0.04462525291851591,0.13124555051326753,0.09397323057055473,0.045875019207596776,0.02155759007545228,0.029337174061256376,0.05550185308022151,0.08603881788843246,0.04079480040818453,0.1158682644367218,0.08928009830415248,0.04360076226294041,0.20230155885219575
2021-05-06,0.04456460907669424,0.13228728696703912,0.09432394467294217,0.04592281021177769,0.022289048172357794,0.029741008856463934,0.05337288425940869,0.08346818876882214,0.04045042041689158,0.11486002206802368,0.0911617748439312,0.04531256556510925,0.20224541127681733
2021-05-07,0.045570569509852984,0.1354701779782772,0.09569862447679042,0.04855222646147013,0.02292677851972478,0.0302244398919445,0.048824531756577014,0.07934705660803623,0.03914525732398033,0.1156490258872509,0.09094946980476379,0.04519075956195593,0.20245107412338256
2021-05-10,0.04427701761020586,0.13523233756422998,0.09582445062696934,0.04955088272690773,0.02231816715790238,0.0303005508862892,0.047323543861131155,0.07807210730540035,0.038121833745390174,0.1160819411277771,0.09272342957556248,0.04804856553673744,0.20212520360946656
2021-05-11,0.045387709090158525,0.13390262499451638,0.09451399743556976,0.04902481772005558,0.022098188545753673,0.030247903184638148,0.047008562460462144,0.07964212214289752,0.03805825524032116,0.11242140978574752,0.09212962724268436,0.048646397329866885,0.20691842436790467
2021-05-12,0.047397249548046715,0.13082314655184746,0.09295282177627087,0.05118388719856739,0.021696256881003607,0.030063050024955552,0.04687134957035823,0.08295999237341434,0.037416206952184436,0.11273431032896042,0.09264506213366985,0.04935641214251518,0.20390025079250335
2021-05-13,0.03429300071743313,0.09250784367322921,0.06490465998649597,0.03684730306267738,0.015221064506477333,0.021692392048367815,0.03399456659356019,0.06064604787751069,0.02829066663980484,0.08002964481711387,0.06473496984690427,0.0346964824013412,0.43214133381843567
2021-05-14,0.03692738681771175,0.09568761214613915,0.06743232794106006,0.04083058647811413,0.015783096659650653,0.022879702445021622,0.03547139801778485,0.06319275618334537,0.02925260430201888,0.08318533673882485,0.06921642553061247,0.037130017997696996,0.40301074981689455
2021-05-17,0.03322827980201026,0.08416635021567345,0.0591431625187397,0.03698193021118641,0.014381432354186074,0.020545343749560453,0.030726755942919227,0.05453843207682922,0.02611950011923909,0.0735903613269329,0.05865741726011038,0.034122666763141754,0.4737983465194702
2021-05-18,0.03371206146923171,0.08536732941865921,0.058168092742562294,0.03637471254914999,0.014629596698156533,0.020875521833321996,0.029862116035616282,0.053898162773156066,0.026478055212646723,0.07282954566180706,0.0609701257199049,0.03525389982387424,0.47158079147338866
2021-05-19,0.034848441479320515,0.0856417614966631,0.05859125964343548,0.036384586803615095,0.015129446996153817,0.021595525374581825,0.02984898734275134,0.05567854848579969,0.027607412729412317,0.07314168475568295,0.0629567014053464,0.03540051849558949,0.4631751596927643
2021-05-20,0.03593676480581678,0.08836687654256821,0.06097387745976448,0.03733484409749508,0.015412745779150683,0.023016127963212084,0.02960223752831439,0.05764836582210773,0.029594678711146117,0.07373123466968537,0.06438271068036557,0.0365840395912528,0.44741549491882326
2021-05-21,0.037637796220364096,0.08962793052196502,0.0627895399928093,0.03758391067385673,0.01588879789473694,0.023026135131202708,0.02916692885742691,0.057744379178048,0.02968733673915267,0.07354180105030536,0.06562632843852043,0.035982854664325714,0.4416962742805481
2021-05-24,0.044303997696292896,0.10469909645617008,0.07185721322894097,0.045590270310640335,0.017726004397282936,0.02681605611624054,0.031759437875422236,0.06693573824183012,0.03477918952703476,0.08428678289055824,0.07690194882452488,0.04305930454283953,0.3512849509716034
2021-05-25,0.04828220262118847,0.11026356555521488,0.0756304495036602,0.04949844256043434,0.019757849246041202,0.028239883737258074,0.031672810255804505,0.07001072096705449,0.03718426283448935,0.08971521779894828,0.08160855062305927,0.047561411187052725,0.31057462096214294
2021-05-26,0.054305883520689234,0.1225747149437666,0.08489600569009781,0.05496594272553921,0.022857131471613813,0.03138569381417415,0.033707218118848914,0.07790556344736163,0.04151546666398644,0.10069720596075057,0.09270180761814117,0.0534908807836473,0.22899649739265443
2021-05-27,0.056553477952593315,0.1271679438650608,0.08853979222476482,0.05608836784958839,0.023449113473190054,0.03298914227986849,0.03311035537017233,0.08081852294500731,0.04218468312174082,0.10162502117455005,0.09624323025345802,0.054121391382068396,0.2071089804172516
2021-05-28,0.056901681881322476,0.12865728698670864,0.08857398219406605,0.05643573962152004,0.023163418630961986,0.03356778858327871,0.031377294141390163,0.08413647522838268,0.041846174653619526,0.10114161260426044,0.09795831739902497,0.053347148559987546,0.20289308428764344
2021-06-01,0.059398725095385886,0.13028760626912117,0.08773508779704571,0.05600588098168373,0.0229763436443406,0.03346719632153761,0.0299933674912495,0.08421934048775218,0.041956417728215456,0.099659126624465,0.09683842733502387,0.05467487899586558,0.20278760492801667
2021-06-02,0.05865977721404505,0.12952377907931806,0.08762424327433109,0.055686283856630325,0.02236386924676914,0.03312715744266122,0.02920069268772636,0.08550394857092077,0.04140326399356127,0.09888346157968045,0.10153099820017815,0.05416180370375514,0.2023307502269745
2021-06-03,0.05833818023063344,0.13008979931473733,0.08692776784300804,0.054680312424898146,0.021958742651531794,0.03264933719891694,0.028915873402092986,0.08569239289700796,0.040833834744989875,0.09894761331379413,0.10491004735231399,0.05402888962998986,0.20202725529670715
2021-06-04,0.056575185418869724,0.13146467581391336,0.08589294664561749,0.05223109610378742,0.022248912631043182,0.03137817284189044,0.028142883115856422,0.08785047291942902,0.04024095227941871,0.10217934362590313,0.10491700619459152,0.05316412039101124,0.20371423661708832
2021-06-07,0.05661760646659815,0.13193022310733796,0.08398939520120621,0.0508301816880703,0.022337934277220483,0.03159981248765007,0.02819454135469641,0.08750449468858505,0.039975923486053944,0.10247046202421188,0.10601751804351807,0.05394418984651565,0.2045877158641815
2021-06-08,0.054131169219621,0.13234725184738635,0.08401620984077454,0.04937704335898161,0.02286388399151882,0.03150479679101235,0.02718397790320637,0.08788781508468144,0.039508940931409595,0.10585657618939877,0.10899116471409798,0.054082808550447226,0.20224836170673371
2021-06-09,0.05309559767628684,0.1308235865086317,0.08370875343680381,0.047735353000462055,0.022742706234332388,0.03173575866310312,0.02687042114837368,0.08776801863837722,0.039367015846073626,0.10805188864469528,0.11032718643546105,0.05631845761090517,0.2014552593231201
2021-06-10,0.05157435653418822,0.1303771197795868,0.08263412825763225,0.04613807015120983,0.02390006881679625,0.032675108679163324,0.02635079287048825,0.08929779126184804,0.039339949190616605,0.10685921721160412,0.11188372820615769,0.05693626403808594,0.2020334005355835
2021-06-11,0.05116068074845117,0.1306248288601637,0.08323515243828297,0.044964189641177654,0.02442679024986827,0.03288851038452005,0.026681291309392917,0.08998535325670573,0.03916431460529566,0.107179706543684,0.11062604188919067,0.05729449754580855,0.2017686188220978
2021-06-14,0.050364874874795615,0.12830195352435111,0.08486060127615928,0.04413703493773937,0.024761080565452075,0.033364441699945326,0.026327388529261954,0.08876623557437249,0.039052725024521354,0.10773794054985046,0.1119681179523468,0.05842234250158072,0.20193521678447723
2021-06-15,0.049012566070415174,0.12557329498231412,0.08513868004083633,0.04337607491761446,0.02445879662183188,0.03347576826639749,0.02686249082928498,0.09260958342890255,0.038847402483224866,0.10773994773626328,0.11249566525220871,0.05846793856471777,0.20194180309772491
2021-06-16,0.047087661542046175,0.12736608944833278,0.08298657089471817,0.0421788701787591,0.02420091446376684,0.03283468411745254,0.026667031907390993,0.0925471922452095,0.03844295255839825,0.11186919137835502,0.11264086961746216,0.059084417391568424,0.20209355652332306
2021-06-17,0.047413994591483544,0.1237047154456377,0.0795371450483799,0.0409061910584569,0.023469816298857006,0.03342668120389085,0.027945544557383073,0.09684614436657242,0.037858538888394834,0.11568525359034539,0.11225167512893677,0.058029695972800256,0.20292462706565856
2021-06-18,0.0450207974373356,0.1218876987695694,0.08014730736613274,0.03992544449865818,0.023379245183701335,0.031489771712310245,0.028212077818011494,0.09473410726133,0.036749549815431236,0.11899629533290863,0.11616311818361283,0.06046058367937803,0.2028339684009552
2021-06-21,0.04627075012650863,0.12149664722383022,0.0799590777605772,0.04134240597486496,0.024217625757191462,0.03134538358330126,0.028385499801174774,0.09413479313412391,0.03592831739224493,0.12025336697697639,0.11335624903440475,0.060857524536550044,0.20245235562324523
