,X-GAT-DRL (Hybrid),X-GAT-DRL (GRU),X-GAT-DRL (LSTM),1/N,GMV,HMM-GMV,GLASSO-GAT,TC-MAC,JM-MPC
2025-10-02,1.6792647389633693,1.6646034088162174,1.6568724735707612,1.885907017392046,1.3427801292345631,1.3390287683638937,1.7366844912973425,1.5289803022902995,1.9189676546470722
2025-10-03,1.6824833315465308,1.666442707153624,1.658512353074213,1.8895462935663314,1.3429714264530308,1.3374544838828786,1.7391930775720925,1.5312150878055875,1.9226479341542628
2025-10-06,1.688083364332949,1.669833895190364,1.6617963234106894,1.893928890972149,1.3438637961331303,1.3363186873711184,1.7423104089343449,1.5341413682730067,1.9310531155639095
2025-10-07,1.6871383020632789,1.667486355755295,1.6585085412482998,1.8905071662433008,1.3456245616369102,1.3374627427741388,1.7393492094022096,1.5313513543163422,1.9264284493633674
2025-10-08,1.6943061587614705,1.6737878650207592,1.6641878637036744,1.8983248161225028,1.3477505286581555,1.338849343337447,1.74586187572511,1.537259088040602,1.9379337790564268
2025-10-09,1.685280247900468,1.6666833784360302,1.6575577763976592,1.8874725157049166,1.344820644187204,1.3360067499819221,1.7374698938851365,1.5293073977855784,1.9261635128639818
2025-10-10,1.6718046143595149,1.6484272557579247,1.6352555778233968,1.8636148205071337,1.345833678008999,1.3316061147618097,1.7201424517047375,1.5077276016120225,1.895385463472821
2025-10-13,1.6894492477615335,1.6655551798597945,1.6524803704938311,1.8875815404274872,1.3508854951431744,1.3389570333789262,1.7421004710024597,1.5280315024345912,1.9240228137019495
2025-10-14,1.691936738225604,1.666279727594787,1.6528989838431605,1.8904549613067358,1.3521481129488793,1.3399109092274393,1.744523927777999,1.530098401331691,1.925773741403207
2025-10-15,1.7009437287880411,1.6738095579691614,1.6604369282585498,1.9027162288460389,1.3542281937582723,1.341137126139657,1.7555313901399723,1.5389739166123835,1.9401088172167387
2025-10-16,1.7032293842794761,1.6749480501158065,1.6588294413508975,1.904231537149772,1.3577824479294578,1.3422975098654837,1.7542640802407796,1.5389519711051183,1.941602928628033
2025-10-17,1.699812971830633,1.6741289647607578,1.6595965576847076,1.9028537065405449,1.3559104946957772,1.3426528586044892,1.7543962359014156,1.5379617126591167,1.939889822540655
2025-10-20,1.719451012182625,1.6888839869835617,1.6727866269779395,1.9236255304991385,1.3619321740960837,1.348333432211429,1.7726171409869327,1.553229323722279,1.9652486237832005
2025-10-21,1.6998404135210903,1.6787234072293424,1.6664802962263219,1.9083250432136103,1.3562184709649445,1.3484980485662172,1.7593608838973782,1.5419411349578358,1.943507975275996
2025-10-22,1.6986250980070459,1.6770622270708637,1.6651606188441292,1.906561289943717,1.3568678876105,1.348108813462263,1.7578172124830747,1.5403012072875713,1.939210399949567
2025-10-23,1.7062235046924346,1.6821977685649954,1.6713124914107353,1.914756882936377,1.3573594712384607,1.3489644025207592,1.7638839752838482,1.5461150316272168,1.949766188859249
2025-10-24,1.711075104926891,1.6873821898388652,1.6772474505706265,1.9219285708053888,1.3583345178688049,1.3526009888845796,1.7700709396062293,1.5514993143040585,1.9584122717539896
2025-10-27,1.710279297953287,1.6915305793270752,1.6837430025213582,1.9269556977405993,1.3574036689887035,1.3571261653632793,1.7745149016976272,1.555585519097359,1.9640596660595775
2025-10-28,1.7057300373975097,1.6894432089224354,1.6803999833584087,1.9222624673349922,1.3570100041173023,1.357849357295837,1.771288695797036,1.5518474312651351,1.960981679029364
2025-10-29,1.7003742124565,1.6836371647209827,1.6741448899643998,1.9137677635578896,1.3539440307822932,1.3524832040230879,1.7641153580114255,1.544887645939405,1.9555741105830446
2025-10-30,1.6992824983475423,1.678736851215046,1.6677949914526067,1.907576687049312,1.3533807118967078,1.3463819582772438,1.7580489887756383,1.5397435784366855,1.9484036798135584
2025-10-31,1.700959057066674,1.6797809447048497,1.6701399041441465,1.9086426722879999,1.3527881606965013,1.3463102815997297,1.7592578160908248,1.540828721243557,1.9504679254478996
2025-11-03,1.7026316080148634,1.6809217965544734,1.6715681783987435,1.910097918177738,1.3526710696979267,1.3453037975724869,1.7599976186464417,1.5416299943815441,1.953386364516122
2025-11-04,1.688848531361009,1.6705148614673175,1.6612370782925754,1.894836463647942,1.3504155254078434,1.342550793184452,1.7468645059184607,1.5300309587899543,1.9323788738333418
2025-11-05,1.6947629524106684,1.6729838679629023,1.6637538813285766,1.8998040652814214,1.349334062352875,1.3397356524192328,1.7521874681144234,1.534915937732781,1.9407943688112377
2025-11-06,1.6877699819172125,1.668141540736207,1.6578634491932065,1.8931906619565344,1.3510791339518926,1.3412546632411437,1.7451202228445668,1.5296012854405405,1.9288693379755328
2025-11-07,1.6918084496778285,1.6702894579888001,1.6605495008691606,1.8971063870150244,1.3514379756132007,1.3408134601238029,1.7494708485047483,1.5328229586160604,1.9325314033333836
2025-11-10,1.708883516085477,1.683179768925674,1.6721828542059114,1.9154184749005236,1.3558972218504206,1.346087992436623,1.7661260452182486,1.5465460286977772,1.9572235033396244
2025-11-11,1.713482163731252,1.6875374934032308,1.6768684982398863,1.9223173329869823,1.3583227717352993,1.3496994600780845,1.7714826875234315,1.5512128982702664,1.9626981762711153
2025-11-12,1.7147027162577966,1.6873286875766793,1.6742353402152572,1.9223012908352788,1.3593211869623016,1.3484232980991098,1.770559020139389,1.5510684006073148,1.9644298839891687
2025-11-13,1.6978683391735396,1.672232237535823,1.6588038592430456,1.9009567715136821,1.3547657591374946,1.3391989999334586,1.7514193632151698,1.5350087103339187,1.9399661584182373
2025-11-14,1.693768950928124,1.6700498129257768,1.6584535534079132,1.8974071203845828,1.3520011272536712,1.337318278257808,1.749158377491417,1.5330413045516142,1.9355315193580196
2025-11-17,1.6832376731859742,1.6619805658259785,1.6503236169466693,1.8845960113747668,1.350811308833666,1.3355640364212793,1.7378553204146197,1.5223285579250918,1.920103257227571
