Date,SPY,QQQ,IWM,EFA,EEM,IEF,TLT,LQD,HYG,GLD,DBC,VNQ
2008-02-11,95.26647186279295,37.86224365234375,54.27301788330078,39.38084411621094,30.27111053466797,57.16349792480469,53.60797119140625,52.07041549682617,30.42615509033203,91.33000183105467,27.99065971374512,26.942493438720703
2008-02-12,96.1496810913086,37.647457122802734,54.70130157470703,40.229225158691406,30.75928497314453,57.04268264770508,53.28892135620117,51.997032165527344,30.540966033935547,89.33000183105469,27.42468643188477,27.710023880004883
2008-02-13,97.13262939453124,38.47222518920898,55.93939208984375,40.50437545776367,31.45086097717285,56.80086898803711,52.724830627441406,51.47382736206055,30.46122360229492,89.44000244140625,27.6494083404541,27.92864799499512
2008-02-14,96.27790832519533,37.77633666992188,54.646766662597656,40.32094192504883,31.046306610107425,56.48912811279297,51.94995880126953,51.361328125,30.61113739013672,89.70999908447266,28.207056045532227,27.40766716003418
2008-02-15,96.25651550292967,37.647457122802734,54.40541458129883,40.46997833251953,31.26778793334961,56.6099739074707,52.34882354736328,51.52760314941406,30.53455924987793,89.1500015258789,28.073888778686523,27.630939483642575
2008-02-19,96.52720642089844,37.57871627807617,55.0750617980957,40.86551284790039,31.67685890197754,56.202781677246094,51.81895065307617,51.019039154052734,30.37828063964844,91.58000183105467,28.989431381225582,27.56116104125977
2008-02-20,96.81211853027344,37.75055313110352,55.10621643066406,40.65341567993164,31.94129943847656,56.15194320678711,52.17788314819336,51.13148880004883,30.4580078125,93.23999786376952,29.13924598693848,27.733278274536133
2008-02-21,96.00724792480467,37.38969802856445,54.05499267578125,40.57890701293945,31.493804931640625,56.73091125488281,52.73054504394531,51.48359298706055,30.56328392028809,93.25,28.981107711791992,26.979707717895508
2008-02-22,96.59840393066406,37.52717208862305,54.05499267578125,41.09480285644531,31.916433334350582,56.57184219360352,52.42861175537109,51.28307723999024,30.61748504638672,93.38999938964844,29.380617141723636,27.742589950561523
2008-02-25,97.81643676757812,37.71617889404297,55.10621643066406,41.748291015625,32.51081848144531,56.19644927978516,51.89301681518555,50.955474853515625,30.710023880004883,92.73999786376952,29.66360092163086,28.589189529418945
2008-02-26,98.55004119873048,37.86224365234375,55.62014389038086,42.367374420166016,32.94023132324219,56.33645248413086,51.91010665893555,51.32222366333008,30.907716751098636,93.70999908447266,30.296161651611328,28.58453941345215
2008-02-27,98.45030212402344,38.05125427246094,55.596771240234375,42.50494384765625,33.218223571777344,56.47003936767578,51.9556884765625,51.27328872680664,30.901338577270508,94.77999877929688,30.254541397094727,28.449634552001957
2008-02-28,97.48876953125,37.90518951416016,54.75579071044922,42.09794998168945,32.86112594604492,57.131683349609375,52.87865829467773,51.644962310791016,30.85670280456543,95.98999786376952,30.545854568481445,27.86352157592773
2008-02-29,95.3163070678711,36.9000129699707,53.618953704833984,41.043216705322266,31.55482292175293,57.742431640625,53.687721252441406,51.972599029541016,30.738666534423828,96.18000030517578,30.046466827392575,27.463478088378903
2008-03-03,95.08840942382812,36.65945053100586,53.10502624511719,41.16358947753906,31.72657966613769,57.59563064575195,53.54936599731445,51.97163391113281,30.74703025817871,97.23999786376952,30.487592697143555,27.65420150756836
2008-03-04,94.72511291503906,36.86562347412109,52.793575286865234,40.53876495361328,30.98981094360352,57.378662109375,53.02898406982422,51.66715240478516,30.711694717407227,95.18000030517578,30.37939071655273,27.393707275390625
2008-03-05,95.32345581054688,37.04606628417969,53.2996826171875,41.02602005004883,31.64069938659668,57.12977600097656,52.394142150878906,51.30372619628906,30.79839134216309,97.72000122070312,31.045242309570312,27.7705078125
2008-03-06,93.35047912597656,36.22988128662109,51.52434158325195,40.44132232666016,30.555879592895508,57.58930206298828,52.67436599731445,51.23501205444336,30.718135833740234,96.5,31.278291702270508,26.505224227905277
2008-03-07,92.3888931274414,36.14395904541016,51.360816955566406,39.96554565429688,30.133251190185547,57.78715515136719,52.74299621582031,51.126983642578125,30.653926849365234,96.08999633789062,30.96200942993164,26.937843322753903
2008-03-10,91.17090606689452,35.44806289672852,50.22397994995117,39.764915466308594,29.60440826416016,58.20193862915039,53.52073287963867,51.11715698242188,30.583314895629883,95.87000274658205,31.54463005065918,26.556411743164062
2008-03-11,94.44734191894533,36.79691696166992,52.404258728027344,41.02027893066406,31.595508575439453,57.5700798034668,53.06326675415039,50.532745361328125,30.66039085388184,95.98999786376952,32.03569030761719,28.282175064086918
2008-03-12,93.56414031982422,36.69379806518555,51.79687881469727,41.02027893066406,31.010149002075195,58.23383712768555,54.08688354492188,51.141719818115234,30.653926849365234,97.01000213623048,32.38526153564453,27.68675994873047
2008-03-13,93.77067565917967,36.97733688354492,52.83251190185547,41.08906936645508,30.72764778137207,57.92751693725586,53.66374206542969,50.58675384521485,30.438873291015625,98.33999633789062,32.418556213378906,28.012386322021484
2008-03-14,92.317626953125,36.298587799072266,51.50098419189453,40.09737777709961,29.638296127319336,58.52741622924805,54.32707595825195,50.55733871459961,30.25591468811035,98.70999908447266,32.37693786621094,27.44488525390625
2008-03-17,91.3845672607422,35.6370735168457,50.66002655029297,39.48976135253906,28.906042098999023,58.82098388671875,54.74454879760742,50.96982192993164,30.11469841003418,99.16999816894533,31.07853126525879,27.61233901977539
2008-03-18,95.18097686767578,37.22646713256836,52.988243103027344,40.69927978515625,30.408985137939453,58.41891098022461,54.5329704284668,50.8764762878418,30.55764961242676,96.5,31.76935195922852,28.82642936706543
2008-03-19,92.82337188720705,36.30719375610352,51.664512634277344,39.22607803344727,28.58285522460937,58.92311096191406,55.436431884765625,51.09749221801758,30.589767456054688,93.04000091552734,30.396039962768555,28.60780143737793
2008-03-20,94.54275512695312,37.04922866821289,52.54438400268555,39.81650924682617,29.06425094604492,59.05070877075195,55.57372283935547,51.36758041381836,30.73418617248535,89.91000366210938,29.17253875732422,29.561372756958008
2008-03-24,96.43240356445312,38.33034133911133,54.58783721923828,40.54450225830078,30.178447723388672,58.01047897338867,54.4986572265625,51.26935958862305,30.968509674072266,90.0999984741211,29.705217361450195,30.226564407348636
2008-03-25,96.52545928955078,38.54528045654297,54.7672004699707,41.13492965698242,30.64176177978516,58.21467208862305,54.727386474609375,51.50017929077149,31.048763275146484,92.7300033569336,30.004852294921875,30.30391311645508
2008-03-26,95.34439849853516,38.43350982666016,54.31484222412109,41.13492965698242,30.393163681030277,58.259403228759766,54.4986572265625,51.56402206420898,30.974937438964844,93.8000030517578,30.903751373291016,29.722679138183597
2008-03-27,95.04378509521484,37.5822868347168,53.81570816040039,41.10054016113281,30.24625015258789,58.18281173706055,54.11543655395508,51.249755859375,30.87540435791016,93.45999908447266,31.24499893188477,29.47894096374512
2008-03-28,94.13468933105467,37.39314651489258,53.1839485168457,41.066139221191406,30.192007064819336,58.41255187988281,54.64159393310547,51.524715423583984,30.89146041870117,91.87999725341795,30.50423812866211,29.132078170776367
2008-03-31,94.46400451660156,37.59088516235352,53.26193618774414,41.215179443359375,30.37055206298828,58.51469039916992,54.836029052734375,51.66225814819336,31.02949523925781,90.41000366210938,29.771804809570312,29.244577407836918
2008-04-01,97.7852783203125,39.19873046875,55.21178817749024,42.51639938354492,31.536745071411133,58.00302505493164,53.94358825683594,51.579856872558594,31.165851593017575,86.86000061035156,29.60533905029297,30.908586502075195
2008-04-02,97.84969329833984,39.112754821777344,55.34435272216797,42.608131408691406,31.55933952331543,57.81093597412109,54.05845642089844,51.66866683959961,31.182018280029297,89.2699966430664,30.487592697143555,30.75859832763672
2008-04-03,98.09307098388672,39.19873046875,55.515960693359375,42.7342529296875,31.94354820251465,57.81093597412109,54.17900085449219,51.69330978393555,31.127077102661133,89.41999816894531,30.65406036376953,31.461706161499023
2008-04-04,97.98570251464844,39.430908203125,55.50035858154297,42.8775520324707,31.814720153808597,58.25275039672852,54.67292785644531,52.32004165649414,31.24665260314941,90.25,30.870458602905277,30.96483993530273
2008-04-07,98.0358428955078,39.34490203857422,55.4067611694336,43.141231536865234,32.23735427856445,57.86847686767578,54.38576126098633,52.37929916381836,31.495460510253903,91.16999816894533,31.20338249206543,30.678905487060547
2008-04-08,97.93556213378906,39.04396438598633,55.35216522216797,42.688385009765625,32.06107711791992,57.87498474121094,54.196231842041016,52.19174957275391,31.602081298828125,90.3499984741211,31.32822799682617,30.6367301940918
2008-04-09,97.22698974609376,38.6054801940918,54.44742965698242,42.338714599609375,31.56159782409668,58.22074890136719,54.759056091308594,52.03876495361328,31.32741355895996,92.29000091552734,31.852582931518555,29.868003845214844
2008-04-10,97.36297607421876,39.15574264526367,55.02459335327149,42.20685958862305,32.01361083984375,57.99016571044922,54.57526397705078,52.08816146850586,31.440513610839844,91.7699966430664,31.711091995239254,30.158605575561523
2008-04-11,95.47327423095705,38.0723876953125,53.612918853759766,41.639381408691406,31.491539001464844,58.23992919921875,54.94286346435547,52.137481689453125,31.18845558166504,91.3000030517578,31.58624649047852,29.788305282592773
2008-04-14,95.15113067626952,37.900428771972656,53.44913101196289,41.73108673095703,31.41696548461914,58.09266662597656,54.621238708496094,51.81671142578125,31.2983512878418,91.11000061035156,31.80264663696289,29.61487579345703
2008-04-15,95.37303924560548,37.95201873779297,53.79229736328125,42.0234375,31.78535461425781,57.83012008666992,53.94358825683594,51.7081184387207,31.29510498046875,91.66000366210938,32.185508728027344,29.91486549377441
2008-04-16,97.95706939697266,39.00958633422852,55.53155517578125,43.34760665893555,32.72553253173828,57.43948745727539,53.41520690917969,51.41204833984375,31.43083000183105,93.2699966430664,32.49346160888672,31.128908157348636
2008-04-17,98.10022735595705,38.92359924316406,55.31317138671875,42.86606979370117,32.48822784423828,57.3050537109375,53.32331848144531,51.5452766418457,31.46313095092773,92.55999755859376,32.343650817871094,31.24140930175781
2008-04-18,99.12385559082033,40.161739349365234,55.89812088012695,43.16989517211914,32.97865676879883,57.24736785888672,53.27741241455078,51.77228927612305,31.676420211791992,90.62000274658205,32.360294342041016,31.063268661499023
2008-04-21,99.17395782470705,40.44546890258789,55.90593719482422,43.50809860229492,33.145896911621094,57.25384140014648,53.48986053466797,51.6045036315918,31.624704360961918,90.25,32.401912689208984,30.83358764648437
2008-04-22,98.73729705810548,39.84358978271485,54.88420104980469,43.05524826049805,32.838531494140625,57.298614501953125,53.673675537109375,51.49098205566406,31.66670799255371,90.2699966430664,32.60166549682617,30.75859832763672
2008-04-23,98.57984161376952,40.2821044921875,55.02459335327149,43.27881240844727,33.31087875366211,57.240997314453125,53.4956169128418,51.6489486694336,31.79595375061035,89.22000122070312,32.293704986572266,31.142955780029297
2008-04-24,99.0093231201172,40.64322662353516,55.554954528808594,42.99793243408203,32.88372802734375,56.79276657104492,53.04191970825195,51.579856872558594,31.805652618408203,87.22000122070312,31.752708435058597,31.76169776916504
2008-04-25,99.925537109375,40.5400390625,56.07749557495117,43.35332107543945,33.12554931640625,56.7159309387207,52.73181915283203,51.6045036315918,31.957521438598636,87.2699966430664,32.335323333740234,31.939817428588867
2008-04-28,99.94699096679688,40.61742401123047,56.45188903808594,43.60555648803711,33.062278747558594,56.818359375,52.8925666809082,51.85123825073242,32.14493560791016,87.69000244140625,32.41023254394531,31.89763641357422
2008-04-29,99.5533218383789,40.92694854736328,55.95271682739258,43.22148132324219,32.4769172668457,56.920841217041016,53.0936164855957,52.014102935791016,32.05124282836914,85.80999755859375,31.62786102294922,31.550756454467773
2008-04-30,98.96639251708984,40.59163665771485,55.68755340576172,43.45651626586914,33.145896911621094,57.100135803222656,53.47265625,52.30525970458984,32.08354568481445,86.6500015258789,31.56960105895996,31.11015510559082
2008-05-01,101.01349639892578,41.872745513916016,56.64686584472656,43.72018814086914,33.498477935791016,57.09371566772461,53.47610092163086,52.61405944824219,32.76534652709961,83.98999786376953,30.837162017822266,31.78045463562012
2008-05-02,101.29273223876952,41.93293380737305,56.584510803222656,43.840576171875,33.81940460205078,56.63123321533203,52.8017578125,52.30671691894531,32.43390655517578,84.58000183105469,31.61953353881836,31.75232696533203
2008-05-05,100.80596923828124,41.81257629394531,56.3660774230957,43.91510009765625,33.79452133178711,56.71466445922852,52.8017578125,52.38109588623047,32.381893157958984,86.2699966430664,32.277061462402344,31.66325187683105
2008-05-06,101.67923736572266,42.07051086425781,56.82625961303711,44.241825103759766,34.17195129394531,56.53480911254883,52.42134094238281,52.0440673828125,32.15114212036133,86.62999725341797,32.7015380859375,31.88357353210449
2008-05-07,99.8682632446289,41.30527877807617,55.81233978271485,43.46797180175781,33.154937744140625,56.75962448120117,52.64608383178711,52.1828498840332,32.173885345458984,85.81999969482422,32.75981140136719,31.016401290893555
2008-05-08,99.6105728149414,41.61480712890625,55.9293327331543,43.84629440307617,33.49620056152344,57.12581634521485,53.1187629699707,52.415802001953125,32.10565948486328,87.23999786376953,33.292484283447266,30.828895568847656
2008-05-09,99.42446899414062,41.45145797729492,55.76554107666016,43.49664306640625,33.22273635864258,57.19005584716797,53.31468963623047,52.415802001953125,32.173885345458984,87.41999816894531,33.80851745605469,30.66016387939453
2008-05-12,100.54113006591795,42.20808410644531,56.990028381347656,43.93227767944336,33.6498908996582,57.09371566772461,53.234031677246094,52.3662223815918,32.13167190551758,86.98999786376953,33.234222412109375,31.39609146118164
2008-05-13,100.555419921875,42.31986999511719,57.31761169433594,43.783233642578125,33.81034851074219,56.618350982666016,52.65188980102539,52.06883239746094,32.121917724609375,85.38999938964844,33.41733169555664,31.52263641357422
2008-05-14,100.76300048828124,42.22528076171875,57.24742889404297,43.783233642578125,33.891700744628906,56.59907150268555,52.67496871948242,52.09859085083008,32.0764045715332,85.19999694824219,32.87632751464844,31.71950912475586
2008-05-15,102.0228271484375,42.96469497680664,57.36442565917969,44.52843475341797,34.61266326904297,56.91381454467773,53.153350830078125,52.44553756713867,32.160888671875,87.0,33.25086975097656,32.10386657714844
2008-05-16,102.11587524414062,42.99910736083984,57.6763801574707,45.00994873046875,35.05339050292969,56.81744384765625,52.93434524536133,52.376121520996094,32.20640563964844,89.0999984741211,33.73360824584961,31.93514060974121
2008-05-19,102.3950424194336,42.6895637512207,57.691986083984375,44.8265266418457,35.060150146484375,56.9459228515625,53.00345993041992,52.3860969543457,32.3331184387207,89.38999938964844,33.78355026245117,31.9866943359375
2008-05-20,101.56471252441406,42.36284637451172,57.48139953613281,44.41381072998047,34.452205657958984,57.11936569213867,53.28017425537109,52.405887603759766,32.27138900756836,90.9000015258789,34.24964141845703,31.555458068847656
2008-05-21,99.84675598144533,41.42564010620117,56.66246795654297,43.90934753417969,34.10190200805664,56.98447036743164,53.29166412353516,52.17787551879883,32.21290969848633,91.95999908447266,35.248416900634766,30.79608726501465
2008-05-22,99.8611068725586,41.571807861328125,57.06802749633789,44.41953659057617,34.20134353637695,56.61191177368164,52.663421630859375,51.60295104980469,32.16416549682617,90.9800033569336,34.74070739746094,30.533601760864254
2008-05-23,98.52255249023438,41.44284057617188,56.31929397583008,43.91510009765625,33.604679107666016,56.862449645996094,52.89394760131836,51.84083557128906,31.97239112854004,91.2300033569336,34.80729293823242,30.388288497924805
2008-05-27,99.252685546875,42.17369079589844,57.185035705566406,43.82910537719727,33.55045700073242,56.586185455322266,52.5366325378418,51.528587341308594,31.79369163513184,89.36000061035156,34.24964141845703,30.805458068847656
2008-05-28,99.71082305908205,42.34565353393555,57.450191497802734,43.82337951660156,34.00245666503906,56.16225051879883,52.06973648071289,51.19647216796875,31.94963836669922,89.13999938964844,34.466041564941406,30.857032775878903
2008-05-29,100.21183776855467,42.723968505859375,58.03516006469727,43.72592544555664,34.077030181884766,55.89889526367188,51.69509506225586,50.94862365722656,31.91714096069336,86.51000213623047,33.525535583496094,31.189838409423828
2008-05-30,100.46239471435548,42.99910736083984,58.2379150390625,43.97240829467773,34.194557189941406,56.08518600463867,52.03520584106445,51.15184020996094,31.920381546020508,87.44999694824219,33.7502555847168,31.044538497924805
2008-06-02,99.42446899414062,42.4746208190918,57.70757675170898,43.51384353637695,33.78774642944336,56.418434143066406,52.23589324951172,51.32767105102539,31.65675163269043,87.95999908447266,34.199703216552734,30.52422332763672
2008-06-03,98.84466552734376,42.24247741699219,57.59059143066406,43.42211532592773,33.17753219604492,56.71500396728516,52.61188888549805,51.526798248291016,31.67963409423828,86.87999725341797,33.39236068725586,30.725780487060547
2008-06-04,98.79457092285156,42.78414535522461,57.94938659667969,43.16989517211914,32.88824844360352,56.5086784362793,52.14332962036133,51.36750411987305,31.646961212158203,86.6500015258789,32.89297103881836,30.88515281677246
2008-06-05,100.77015686035156,43.46339797973633,59.431243896484375,43.88643264770508,33.93465805053711,56.2121467590332,51.830936431884766,51.09362030029297,31.784318923950195,86.44999694824219,34.14144515991211,31.592947006225582
2008-06-06,97.55622863769533,42.156494140625,57.652976989746094,42.62532806396485,32.70518493652344,56.70211791992188,52.50196838378906,51.34755706787109,31.695995330810547,89.05999755859375,35.0153694152832,30.27110481262207
2008-06-09,97.79244995117188,41.93293380737305,57.46582794189453,42.5680046081543,32.6215705871582,56.29596328735352,52.50196838378906,51.30275344848633,31.797420501708984,87.98999786376953,35.373268127441406,29.67111587524414
2008-06-10,97.30567169189452,41.73517990112305,57.04463958740234,41.84573745727539,31.86896514892578,55.96076202392578,52.16071319580078,51.00897216796875,31.81050491333008,85.55000305175781,35.231773376464844,29.685190200805664
2008-06-11,95.87409210205078,40.729190826416016,56.05410385131836,41.31263732910156,31.392091751098636,56.01880645751953,52.039207458496094,50.98905944824219,31.803964614868164,87.0199966430664,36.53017425537109,29.23519897460937
2008-06-12,96.23917388916016,40.77218627929688,56.17111206054688,41.16932678222656,31.575151443481445,55.5288200378418,51.518592834472656,50.55583572387695,31.751623153686523,85.5999984741211,36.521854400634766,29.535192489624023
2008-06-13,97.45599365234376,41.58900833129883,57.185035705566406,41.54766082763672,31.916433334350582,55.39994812011719,51.408687591552734,50.29195785522461,31.892253875732425,85.83000183105469,36.28880310058594,30.027368545532227
2008-06-16,97.51329803466795,41.958717346191406,57.543792724609375,41.75973892211914,32.02490234375,55.4063835144043,51.42027282714844,50.47114944458008,31.45067405700684,87.01000213623047,36.25551223754883,30.42579841613769
2008-06-17,97.04084014892578,41.73517990112305,57.49699783325195,41.88584518432617,32.16050720214844,55.59334945678711,51.52440643310547,50.63550567626953,31.50629997253418,87.25,36.62173461914063,29.563329696655277
2008-06-18,96.09598541259766,41.288082122802734,57.03682708740234,41.54191970825195,32.004573822021484,55.89628219604492,51.95822525024414,50.88947677612305,31.574970245361328,88.27999877929688,37.12112045288086,29.12738609313965
2008-06-19,96.21770477294922,41.93293380737305,57.512603759765625,41.461669921875,32.05429458618164,55.574012756347656,51.651649475097656,50.62556838989258,31.375452041625977,88.41999816894531,36.25551223754883,29.80236053466797
2008-06-20,94.6559066772461,40.80063629150391,56.600059509277344,40.55597686767578,31.007884979248047,55.83186721801758,51.952449798583984,50.65544128417969,31.25115966796875,88.94999694824219,36.50520706176758,29.132078170776367
2008-06-23,94.5623550415039,40.48228073120117,56.0697135925293,40.55023193359375,31.09828758239746,55.80605697631836,52.06238555908203,50.63550567626953,31.13666534423828,87.08999633789062,36.76322555541992,28.41022109985352
2008-06-24,94.37535858154295,40.27577209472656,55.14158248901367,40.36680603027344,30.960433959960938,56.10262298583984,52.40946960449219,50.60563278198242,31.00583839416504,87.47000122070312,36.77155303955078,28.42827033996582
2008-06-25,94.82134246826172,40.92970275878906,55.76554107666016,40.7978515625,31.58037376403809,56.09614181518555,52.43256378173828,50.64546585083008,31.110515594482425,87.41999816894531,36.63005065917969,28.893760681152344
2008-06-26,92.24598693847656,39.277713775634766,54.3304557800293,39.76404571533203,30.496824264526367,56.4119987487793,52.785438537597656,50.685306549072266,30.865190505981445,90.61000061035156,37.84523010253906,27.929527282714844
2008-06-27,91.74243927001952,39.277713775634766,54.38505554199219,39.86917495727539,30.791723251342773,56.68919372558594,53.40438461303711,50.63550567626953,30.780128479003903,91.47000122070312,37.945106506347656,27.71102333068848
2008-06-30,92.06614685058594,38.86471176147461,53.85470581054688,40.1086311340332,31.024890899658203,56.72793197631836,53.41599655151367,50.4910888671875,30.747426986694336,91.4000015258789,37.27093505859375,27.74903106689453
2008-07-01,92.3539047241211,39.41537857055664,53.89369201660156,39.676414489746094,30.47169685363769,56.573951721191406,53.28940200805664,50.46809768676758,30.71480369567871,92.66000366210938,37.92846298217773,27.72528076171875
2008-07-02,90.771240234375,38.46893310546875,52.364776611328125,39.04562377929688,29.6030330657959,56.70975112915039,53.568092346191406,50.43309020996094,30.69175720214844,93.16999816894533,38.65256881713867,27.383283615112305
2008-07-03,90.86478424072266,38.40011215209961,52.08296203613281,39.29677200317383,29.51844596862793,56.72917938232422,53.45196914672852,50.36806869506836,30.67857551574707,92.05999755859376,38.635929107666016,27.1030387878418
2008-07-07,89.9367904663086,38.63241195678711,51.42535781860352,38.958003997802734,29.41329574584961,56.99433135986328,53.69582748413086,50.60310745239258,30.704933166503903,91.2300033569336,38.11156845092773,26.495052337646484
2008-07-08,91.5338134765625,39.55305862426758,53.28854751586914,39.16243743896485,29.77447509765625,57.13663482666016,54.04415893554688,50.87817001342773,30.62255477905273,90.86000061035156,36.72993087768555,28.471027374267575
2008-07-09,89.77130889892578,38.50333786010742,51.8637580871582,38.6542854309082,29.173274993896484,57.40828704833984,54.28216171264648,50.9131965637207,30.51719093322754,91.5,36.704959869384766,26.52829933166504
2008-07-10,90.1382293701172,38.959354400634766,52.37259292602539,38.98720169067383,29.701335906982425,57.4277229309082,54.2763557434082,50.62313461303711,30.556716918945312,93.52999877929688,37.703739166259766,27.04129219055176
2008-07-11,89.08789825439453,38.339874267578125,52.66227722167969,38.37392044067383,29.5024528503418,56.89088821411133,53.50420379638672,50.23308944702149,30.51719093322754,95.16000366210938,38.22809219360352,26.90828895568848
2008-07-14,88.28221130371094,38.05592346191406,51.7933235168457,38.29215240478516,29.465883255004883,57.19488525390625,53.97447967529297,50.25807571411133,30.444732666015625,95.91000366210938,38.244747161865234,25.972553253173828
2008-07-15,87.03768157958984,38.06452178955078,51.5741081237793,37.67887878417969,28.974388122558597,57.40180587768555,53.957069396972656,50.24808120727539,29.973711013793945,96.16999816894533,37.029563903808594,25.720815658569336
2008-07-16,89.17427062988281,39.01096725463867,53.46859359741211,38.37392044067383,29.811054229736328,56.87793731689453,52.98174285888672,49.85299301147461,30.072507858276367,94.44000244140624,36.46359634399414,27.59702682495117
